timestamp,order_id,position_id,track_id,side,qty,entry_price,exit_price,tp_price,sl_price,duration_sec,gross_pnl,commission,net_pnl,close_reason,balance
2026-09-06 19:13:00.137,360287970300001403,360287970300001399,C,SELL,0.03,4368.26,4368.38,4364.93,4368.38,0.0,-0.36,0.21,-0.57,STOP_LOSS,4987.79
2026-09-06 19:13:00.141,360287970300001404,360287970300001387,C,BUY,0.03,4368.35,4368.14,4371.59,4368.14,0.0,-0.63,0.21,-0.84,STOP_LOSS,4986.95
2026-09-06 19:13:01.581,360287970300000022,360287970300000013,A,SELL,0.1,4423.57,4421.57,4421.57,4422.57,0.0,20.00,0.70,19.30,WIN_TP,4794.96
2026-09-06 19:13:01.790,360287970300000031,360287970300000028,A,SELL,0.1,4417.98,4418.10,4415.98,4418.10,0.0,-1.20,0.70,-1.90,STOP_LOSS,4793.06
2026-09-06 19:13:02.260,360287970300000046,360287970300000043,A,SELL,0.1,4420.54,4420.04,4418.54,4420.04,0.4,5.00,0.70,4.30,RATCHET_WIN,4797.36
2026-09-06 19:13:02.368,360287970300000068,360287970300000061,A,SELL,0.1,4420.86,4420.36,4418.86,4420.36,0.0,5.00,0.70,4.30,RATCHET_WIN,4801.66
2026-09-06 19:13:02.545,360287970300000082,360287970300000073,A,SELL,0.1,4416.03,4415.03,4414.03,4415.03,0.0,10.00,0.70,9.30,RATCHET_WIN,4810.96
2026-09-06 19:13:02.595,360287970300000105,360287970300000096,A,SELL,0.1,4411.09,4410.59,4409.09,4410.59,0.0,5.00,0.70,4.30,RATCHET_WIN,4815.26
2026-09-06 19:13:02.819,360287970300000118,360287970300000112,A,SELL,0.1,4397.55,4395.55,4395.55,4396.55,0.0,20.00,0.70,19.30,WIN_TP,4834.56
2026-09-06 19:13:02.897,360287970300000133,360287970300000131,A,SELL,0.1,4396.94,4394.94,4394.94,4395.94,0.0,20.00,0.70,19.30,WIN_TP,4853.86
2026-09-06 19:13:02.930,360287970300000143,360287970300000141,A,SELL,0.1,4385.02,4385.14,4383.02,4385.14,0.0,-1.20,0.70,-1.90,STOP_LOSS,4851.96
2026-09-06 19:13:02.945,360287970300000160,360287970300000159,A,SELL,0.1,4382.95,4380.95,4380.95,4381.95,0.0,20.00,0.70,19.30,WIN_TP,4871.26
2026-09-06 19:13:03.011,360287970300000175,360287970300000172,A,SELL,0.1,4373.81,4373.31,4371.81,4373.31,0.0,5.00,0.70,4.30,RATCHET_WIN,4875.56
2026-09-06 19:13:03.068,360287970300000194,360287970300000186,A,SELL,0.1,4380.55,4378.55,4378.55,4379.55,0.0,20.00,0.70,19.30,WIN_TP,4894.86
2026-09-06 19:13:03.416,360287970300000208,360287970300000202,A,SELL,0.1,4376.65,4376.60,4374.65,4376.60,0.0,0.50,0.70,-0.20,BE_PROTECTED,4894.66
2026-09-06 19:13:03.500,360287970300000223,360287970300000218,A,SELL,0.1,4370.52,4368.52,4368.52,4369.52,0.0,20.00,0.70,19.30,WIN_TP,4913.96
2026-09-06 19:13:03.572,360287970300000235,360287970300000232,A,SELL,0.1,4373.72,4371.72,4371.72,4372.72,0.0,20.00,0.70,19.30,WIN_TP,4933.26
2026-09-06 19:13:03.974,360287970300000251,360287970300000250,A,SELL,0.1,4376.68,4376.63,4374.68,4376.63,0.0,0.50,0.70,-0.20,BE_PROTECTED,4933.06
