timestamp_utc,epoch_ts,event_type,order_id,position_id,track_id,side,qty_lots,trigger_price,fill_price,exit_price,slippage_cents,initial_sl,active_sl,tp_price,market_spread_cents,tick_vel_at_event,trade_duration_sec,ticks_during_trade,gross_pnl,broker_fee,net_pnl,balance,loss_floor_buffer,reason
2026-09-07 09:10:20.622,1788772220.623,ORDER_FILLED,360287970300000004,360287970300000012,A,BUY,0.10,4412.92,4412.92,0.00,+0.0,4412.72,4412.72,4414.84,8.0,0.0,0.00,0,0.00,0.00,0.00,4775.66,75.66,INITIAL_FILL
2026-09-07 09:10:42.699,1788772242.699,POSITION_CLOSED_STOP_LOSS,360287970300000018,360287970300000012,A,BUY,0.10,4412.92,4412.92,4412.72,+0.0,4412.72,4412.72,4414.84,0.0,0.0,22.10,0,-2.00,0.70,-2.70,4772.96,72.96,STOP_LOSS
2026-09-07 09:30:30.664,1788773430.665,ORDER_FILLED,360287970300000020,360287970300000027,A,SELL,0.10,4405.64,4405.64,0.00,+0.0,4405.76,4405.76,4403.64,8.0,0.0,0.00,0,0.00,0.00,0.00,4772.96,72.96,INITIAL_FILL
2026-09-07 09:31:26.464,1788773486.465,POSITION_CLOSED_RATCHET_WIN,360287970300000030,360287970300000027,A,SELL,0.10,4405.64,4405.64,4404.64,+0.0,4404.64,4404.64,4403.64,0.0,0.0,55.80,0,10.00,0.70,9.30,4782.26,82.26,RATCHET_WIN
2026-09-07 09:35:22.921,1788773722.921,ORDER_FILLED,360287970300000037,360287970300000044,A,SELL,0.10,4405.69,4405.69,0.00,+0.0,4405.81,4405.81,4403.69,8.0,0.0,0.00,0,0.00,0.00,0.00,4782.26,82.26,INITIAL_FILL
2026-09-07 09:35:33.967,1788773733.967,POSITION_CLOSED_RATCHET_WIN,360287970300000046,360287970300000044,A,SELL,0.10,4405.69,4405.69,4405.19,+0.0,4405.19,4405.19,4403.69,0.0,0.0,11.00,0,5.00,0.70,4.30,4786.56,86.56,RATCHET_WIN
2026-09-07 09:41:56.467,1788774116.468,ORDER_FILLED,360287970300000048,360287970300000049,A,SELL,0.10,4409.74,4409.74,0.00,+0.0,4409.86,4409.86,4407.74,8.0,0.0,0.00,0,0.00,0.00,0.00,4786.56,86.56,INITIAL_FILL
2026-09-07 09:43:00.710,1788774180.711,POSITION_CLOSED_RATCHET_WIN,360287970300000057,360287970300000049,A,SELL,0.10,4409.74,4409.74,4409.24,+0.0,4409.24,4409.24,4407.74,0.0,0.0,64.20,0,5.00,0.70,4.30,4790.86,90.86,RATCHET_WIN
2026-09-07 09:45:46.323,1788774346.323,ORDER_FILLED,360287970300000062,360287970300000065,A,SELL,0.10,4409.43,4409.43,0.00,+0.0,4409.55,4409.55,4407.43,8.0,0.0,0.00,0,0.00,0.00,0.00,4790.86,90.86,INITIAL_FILL
2026-09-07 09:46:44.040,1788774404.041,POSITION_CLOSED_STOP_LOSS,360287970300000074,360287970300000065,A,SELL,0.10,4409.43,4409.43,4409.55,+0.0,4409.55,4409.55,4407.43,0.0,0.0,57.70,0,-1.20,0.70,-1.90,4788.96,88.96,STOP_LOSS
2026-09-07 09:47:21.120,1788774441.121,ORDER_FILLED,360287970300000082,360287970300000085,B,SELL,0.03,4409.48,4409.48,0.00,+0.0,4409.60,4409.60,4406.15,8.0,0.0,0.00,0,0.00,0.00,0.00,4788.96,88.96,INITIAL_FILL
2026-09-07 09:47:21.121,1788774441.122,ORDER_FILLED,360287970300000092,360287970300000095,C,BUY,0.03,4409.56,4409.56,0.00,+0.0,4409.36,4409.36,4412.81,8.0,0.0,0.00,0,0.00,0.00,0.00,4788.96,88.96,INITIAL_FILL
2026-09-07 09:47:21.122,1788774441.123,ORDER_FILLED,360287970300000098,360287970300000102,C,SELL,0.03,4409.48,4409.48,0.00,+0.0,4409.60,4409.60,4406.15,8.0,0.0,0.00,0,0.00,0.00,0.00,4788.96,88.96,INITIAL_FILL
2026-09-07 09:47:21.515,1788774441.516,POSITION_CLOSED_STOP_LOSS,360287970300000106,360287970300000095,C,BUY,0.03,4409.56,4409.56,4409.36,+0.0,4409.36,4409.36,4412.81,0.0,0.0,0.40,0,-0.60,0.21,-0.81,4788.15,88.15,STOP_LOSS
2026-09-07 09:47:38.038,1788774458.039,POSITION_CLOSED_STOP_LOSS,360287970300000112,360287970300000085,B,SELL,0.03,4409.48,4409.48,4409.60,+0.0,4409.60,4409.60,4406.15,0.0,0.0,16.90,0,-0.36,0.21,-0.57,4787.58,87.58,STOP_LOSS
2026-09-07 09:47:38.040,1788774458.041,POSITION_CLOSED_STOP_LOSS,360287970300000118,360287970300000102,C,SELL,0.03,4409.48,4409.48,4409.60,+0.0,4409.60,4409.60,4406.15,0.0,0.0,16.90,0,-0.36,0.21,-0.57,4787.01,87.01,STOP_LOSS
2026-09-07 09:51:20.462,1788774680.463,ORDER_FILLED,360287970300000119,360287970300000122,A,BUY,0.10,4410.07,4410.07,0.00,+0.0,4409.87,4409.87,4411.99,8.0,0.0,0.00,0,0.00,0.00,0.00,4787.01,87.01,INITIAL_FILL
2026-09-07 09:51:24.476,1788774684.476,POSITION_CLOSED_STOP_LOSS,360287970300000127,360287970300000122,A,BUY,0.10,4410.07,4410.07,4409.87,+0.0,4409.87,4409.87,4411.99,0.0,0.0,4.00,0,-2.00,0.70,-2.70,4784.31,84.31,STOP_LOSS
2026-09-07 09:52:30.411,1788774750.411,ORDER_FILLED,360287970300000130,360287970300000139,B,BUY,0.03,4410.12,4410.12,0.00,+0.0,4409.92,4409.92,4413.37,8.0,0.0,0.00,0,0.00,0.00,0.00,4784.31,84.31,INITIAL_FILL
2026-09-07 09:52:30.412,1788774750.412,ORDER_FILLED,360287970300000141,360287970300000144,C,BUY,0.03,4410.12,4410.12,0.00,+0.0,4409.92,4409.92,4413.37,8.0,0.0,0.00,0,0.00,0.00,0.00,4784.31,84.31,INITIAL_FILL
2026-09-07 09:52:30.413,1788774750.413,ORDER_FILLED,360287970300000153,360287970300000158,C,SELL,0.03,4410.04,4410.04,0.00,+0.0,4410.16,4410.16,4406.71,8.0,0.0,0.00,0,0.00,0.00,0.00,4784.31,84.31,INITIAL_FILL
