timestamp,order_id,position_id,track_id,side,qty,entry_price,exit_price,tp_price,sl_price,duration_sec,gross_pnl,commission,net_pnl,close_reason,balance
2026-09-08 17:31:34.414,360287970300000657,360287970300000648,A,SELL,0.1,4394.60,4394.72,4392.60,4394.72,1.5,-1.20,0.70,-1.90,STOP_LOSS,4771.90
2026-09-08 17:35:25.101,360287970300000669,360287970300000667,A,SELL,0.1,4391.07,4391.19,4389.07,4391.19,0.5,-1.20,0.70,-1.90,STOP_LOSS,4770.00
2026-09-08 17:40:43.052,360287970300000676,360287970300000673,A,SELL,0.1,4388.01,4388.13,4386.01,4388.13,0.5,-1.20,0.70,-1.90,STOP_LOSS,4768.10
2026-09-08 17:47:33.236,360287970300000684,360287970300000681,A,SELL,0.1,4386.56,4386.68,4384.56,4386.68,2.5,-1.20,0.70,-1.90,STOP_LOSS,4766.20
2026-09-08 17:51:33.452,360287970300000704,360287970300000695,A,SELL,0.1,4387.33,4387.45,4385.33,4387.45,6.0,-1.20,0.70,-1.90,STOP_LOSS,4764.30
2026-09-08 17:55:21.621,360287970300000716,360287970300000713,A,SELL,0.1,4388.52,4388.64,4386.52,4388.64,1.5,-1.20,0.70,-1.90,STOP_LOSS,4762.40
2026-09-08 18:00:21.006,360287970300000721,360287970300000718,A,SELL,0.1,4389.52,4389.64,4387.52,4389.64,0.5,-1.20,0.70,-1.90,STOP_LOSS,4760.50
2026-09-08 18:06:27.551,360287970300000728,360287970300000726,A,SELL,0.1,4387.30,4387.42,4385.30,4387.42,0.5,-1.20,0.70,-1.90,STOP_LOSS,4758.60
2026-09-08 18:10:23.265,360287970300000743,360287970300000736,A,SELL,0.1,4384.28,4384.40,4382.28,4384.40,3.0,-1.20,0.70,-1.90,STOP_LOSS,4756.70
2026-09-08 18:15:28.173,360287970300000748,360287970300000746,A,SELL,0.1,4385.87,4385.99,4383.87,4385.99,8.0,-1.20,0.70,-1.90,STOP_LOSS,4754.80
2026-09-08 18:21:21.248,360287970300000764,360287970300000759,A,SELL,0.1,4384.89,4385.01,4382.89,4385.01,1.0,-1.20,0.70,-1.90,STOP_LOSS,4752.90
2026-09-08 18:25:37.087,360287970300000781,360287970300000772,A,SELL,0.1,4384.74,4384.86,4382.74,4384.86,0.5,-1.20,0.70,-1.90,STOP_LOSS,4751.00
2026-09-08 18:30:20.517,360287970300000796,360287970300000790,A,SELL,0.1,4384.26,4384.38,4382.26,4384.38,0.5,-1.20,0.70,-1.90,STOP_LOSS,4749.10
2026-09-08 18:35:23.548,360287970300000813,360287970300000810,A,SELL,0.1,4383.71,4383.83,4381.71,4383.83,3.5,-1.20,0.70,-1.90,STOP_LOSS,4747.20
2026-09-08 18:40:37.642,360287970300000829,360287970300000820,A,SELL,0.1,4383.98,4384.10,4381.98,4384.10,17.6,-1.20,0.70,-1.90,STOP_LOSS,4745.30
2026-09-08 18:45:27.595,360287970300000849,360287970300000841,A,SELL,0.1,4385.06,4385.18,4383.06,4385.18,0.5,-1.20,0.70,-1.90,STOP_LOSS,4743.40
2026-09-08 18:50:22.193,360287970300000863,360287970300000854,A,SELL,0.1,4364.08,4364.20,4362.08,4364.20,2.0,-1.20,0.70,-1.90,STOP_LOSS,4741.50
2026-09-08 18:55:47.839,360287970300000880,360287970300000878,A,SELL,0.1,4375.73,4375.85,4373.73,4375.85,0.5,-1.20,0.70,-1.90,STOP_LOSS,4739.60
2026-09-08 19:00:31.363,360287970300000899,360287970300000894,A,SELL,0.1,4374.35,4374.47,4372.35,4374.47,1.0,-1.20,0.70,-1.90,STOP_LOSS,4737.70
2026-09-08 19:05:21.378,360287970300000916,360287970300000915,A,SELL,0.1,4373.67,4373.79,4371.67,4373.79,1.0,-1.20,0.70,-1.90,STOP_LOSS,4735.80
2026-09-08 19:10:25.007,360287970300000932,360287970300000927,A,SELL,0.1,4371.18,4371.30,4369.18,4371.30,0.5,-1.20,0.70,-1.90,STOP_LOSS,4733.90
2026-09-08 19:15:46.781,360287970300000949,360287970300000941,A,SELL,0.1,4370.27,4370.39,4368.27,4370.39,4.5,-1.20,0.70,-1.90,STOP_LOSS,4732.00
2026-09-08 19:21:22.509,360287970300000971,360287970300000964,A,SELL,0.1,4368.79,4368.91,4366.79,4368.91,0.5,-1.20,0.70,-1.90,STOP_LOSS,4730.10
2026-09-08 19:26:30.731,360287970300000992,360287970300000983,A,SELL,0.1,4367.46,4367.35,4365.46,4367.35,10.5,1.10,0.70,0.40,BE_PROTECTED,4730.50
2026-09-08 19:30:39.985,360287970300001003,360287970300000998,A,SELL,0.1,4366.83,4366.33,4364.83,4366.33,19.6,5.00,0.70,4.30,RATCHET_WIN,4734.80
2026-09-08 19:39:34.215,360287970300001022,360287970300001016,A,SELL,0.1,4368.22,4368.34,4366.22,4368.34,14.0,-1.20,0.70,-1.90,STOP_LOSS,4732.90
2026-09-08 19:40:30.384,360287970300001040,360287970300001032,A,SELL,0.1,4366.99,4367.11,4364.99,4367.11,8.5,-1.20,0.70,-1.90,STOP_LOSS,4731.00
2026-09-08 19:45:21.732,360287970300001050,360287970300001044,A,SELL,0.1,4367.38,4367.50,4365.38,4367.50,1.5,-1.20,0.70,-1.90,STOP_LOSS,4729.10
2026-09-08 19:50:21.219,360287970300001064,360287970300001063,A,SELL,0.1,4362.28,4362.40,4360.28,4362.40,0.5,-1.20,0.70,-1.90,STOP_LOSS,4727.20
2026-09-08 19:55:23.668,360287970300001082,360287970300001075,A,SELL,0.1,4361.25,4361.37,4359.25,4361.37,3.5,-1.20,0.70,-1.90,STOP_LOSS,4725.30
2026-09-08 20:02:03.372,360287970300001093,360287970300001088,A,SELL,0.1,4361.66,4361.16,4359.66,4361.16,16.0,5.00,0.70,4.30,RATCHET_WIN,4729.60
2026-09-08 20:06:20.652,360287970300001113,360287970300001104,A,SELL,0.1,4357.33,4357.45,4355.33,4357.45,0.5,-1.20,0.70,-1.90,STOP_LOSS,4727.70
2026-09-08 20:10:31.429,360287970300001124,360287970300001122,A,SELL,0.1,4357.10,4357.22,4355.10,4357.22,11.0,-1.20,0.70,-1.90,STOP_LOSS,4725.80
2026-09-08 20:15:46.920,360287970300001142,360287970300001136,A,SELL,0.1,4359.99,4360.11,4357.99,4360.11,13.5,-1.20,0.70,-1.90,STOP_LOSS,4723.90
2026-09-08 20:20:26.819,360287970300001157,360287970300001148,A,SELL,0.1,4360.81,4360.93,4358.81,4360.93,6.5,-1.20,0.70,-1.90,STOP_LOSS,4722.00
